TIPO DE REGISTRO                  ;CÓDIGO DA UF;NÚMERO SEQUENCIAL;DV DO SEQUENCIAL;NÚMERO DO DOMICÍLIO;ESTRATO GEOGRÁFICO;FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)           ;PERÍODO REAL DA COLETA;QUANTIDADE DE MORADORES      ;QUANTIDADE DE UC                ;QUANTIDADE DE FAMÍLIAS;TIPO DE DOMICILIO;MATERIAL QUE PREDOMINA NAS PAREDES EXTERNAS;MATERIAL QUE PREDOMINA NA COBERTURA;MATERIAL QUE PREDOMINA NO PISO;QUANTIDADE DE CÔMODOS;CÔMODOS SERVINDO DE DORMITÓRIO;EXISTÊNCIA DE ÁGUA CANALIZADA;PROVENIÊNCIA DA ÁGUA;QUANTIDADE DE BANHEIROS;ESCOADOURO SANITÁRIO;CONDIÇÃO DE OCUPAÇÃO;TEMPO DE ALUGUEL;TIPO DE CONTRATO DE ALUGUEL;EXISTÊNCIA DE PAVIMENTAÇÃO NA RUA;IMPUTAÇÃO - QUANTIDADE DE CÔMODOS;IMPUTAÇÃO - QUANTIDADE DE BANHEIROS;IMPUTAÇÃO - ESCOADOURO SANITÁRIO;RENDA MONETÁRIA MENSAL DO DOMICÍLIO;RENDA NÃO MONETÁRIA MENSAL DO DOMICÍLIO;RENDA TOTAL MENSAL DO DOMICÍLIO               
1;53;1;8;9;1;979,6916819;10;5;1;1;1;1;1;2;4;2;1;1;1;1;6;2;1;1;0;0;0;1785;0;1785,001122
1;53;2;6;11;1;5332,742169;12;7;1;1;1;1;1;4;5;4;1;1;1;1;5;0;0;2;0;0;0;394,6;1699,44;2094,041222
1;53;2;6;8;1;5332,742169;8;1;1;1;1;1;1;2;10;4;1;1;4;2;1;0;0;2;0;0;0;1209,67;223,2;1432,871222
1;53;4;2;10;1;1276,283859;23;7;1;1;1;1;1;4;7;3;1;1;2;2;1;0;0;2;0;0;0;1177,53;413,33;1590,864122
1;53;4;2;13;1;1276,283859;26;1;1;1;1;1;1;2;4;1;1;1;1;2;1;0;0;2;0;0;0;1510;0;1510,004122
1;53;4;2;2;1;1276,283859;15;3;1;1;1;1;1;4;6;2;1;1;1;6;1;0;0;2;0;0;0;170,13;288,2;458,3311121
1;53;4;2;5;1;1276,283859;19;5;1;1;1;1;1;4;5;2;1;1;1;2;5;0;0;2;0;0;0;356,8;247,12;603,9221222
1;53;4;2;7;1;1276,283859;21;7;1;1;1;1;1;4;3;1;1;1;1;2;1;0;0;2;0;0;0;416;204;620,0031222
1;53;4;2;9;1;1276,283859;23;6;1;1;1;1;1;2;8;3;1;1;1;1;1;0;0;2;0;0;0;2496,27;400,19;2896,464122
1;53;5;0;11;1;1173,817345;35;5;1;1;2;1;2;2;2;1;1;1;1;1;6;3;3;1;0;0;0;1162,22;25,08;1187,301122
1;53;5;0;12;1;1173,817345;35;4;1;1;2;1;2;2;5;2;1;1;1;1;6;3;2;1;0;0;0;2096,5;0;2096,501222
1;53;5;0;13;1;1173,817345;38;6;1;1;1;2;1;4;6;3;1;1;2;1;4;0;0;1;0;0;0;6910;1171,9;8081,904122
1;53;5;0;14;1;1173,817345;38;1;1;1;2;1;2;2;5;2;1;1;1;1;6;3;3;1;0;0;0;1500;0;1500,001122
1;53;5;0;4;1;1173,817345;29;1;1;1;1;1;1;2;10;3;1;1;3;1;1;0;0;2;0;0;0;4390;1076,27;5466,274222
1;53;5;0;5;1;1173,817345;32;6;1;1;1;1;1;4;2;1;1;1;1;1;6;3;1;2;0;0;0;868,35;15,75;884,1041222
1;53;5;0;8;1;1173,817345;32;4;1;1;2;1;2;4;4;2;1;1;1;1;6;1;2;1;0;0;0;488,83;19,28;508,1111122
1;53;5;0;9;1;1173,817345;35;5;1;1;2;1;2;2;2;1;1;1;1;1;6;1;3;1;0;0;0;1825,4;19,4;1844,801122
1;53;6;9;11;1;1207,786263;51;2;1;1;2;1;2;2;6;1;1;1;2;1;1;0;0;1;0;0;0;5050;660,92;5710,921222
1;53;6;9;12;1;1207,786263;51;4;1;1;2;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;3779;920,33;4699,331222
1;53;6;9;13;1;1207,786263;52;3;1;1;1;1;2;2;11;3;1;1;3;1;1;0;0;1;0;0;0;5976,48;990;6966,481122
1;53;6;9;4;1;1207,786263;44;1;1;1;1;1;1;2;3;1;1;1;1;1;6;2;1;1;0;0;0;3792,67;22,19;3814,861222
1;53;6;9;7;1;1207,786263;47;2;1;1;1;1;1;3;6;1;1;1;1;1;1;0;0;1;0;0;0;2550;629,25;3179,251122
1;53;7;7;1;2;877,5953103;2;3;1;1;1;1;1;2;7;2;1;1;2;1;6;1;1;1;0;0;0;12066,23;0;12066,23111
1;53;7;7;11;2;877,5953103;11;1;1;1;2;1;2;3;6;2;1;1;2;2;6;1;3;1;0;0;0;3998,24;95,64;4093,871222
1;53;7;7;2;2;877,5953103;2;6;1;1;1;1;1;2;8;4;1;1;1;1;1;0;0;1;0;0;0;1801;783,32;2584,321122
1;53;7;7;3;2;877,5953103;4;4;1;1;1;1;1;2;10;3;1;1;3;1;1;0;0;1;0;0;0;18531,83;1236;19767,83122
1;53;7;7;6;2;877,5953103;6;4;1;1;1;1;1;2;11;4;1;1;2;1;2;0;0;1;0;0;0;16671,08;739,54;17410,62122
1;53;7;7;9;2;877,5953103;10;3;1;1;2;1;2;2;6;2;1;1;2;1;6;3;2;1;0;0;0;2964,52;11;2975,521222
1;53;8;5;10;2;998,8556616;23;2;1;1;1;1;2;4;4;1;1;1;1;1;6;1;3;1;0;0;0;797,25;31,33;828,5811222
1;53;8;5;12;2;998,8556616;26;4;1;2;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;3523,67;1530;5053,671222
1;53;8;5;13;2;998,8556616;27;4;1;1;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;11294,07;1052,59;12346,65122
1;53;8;5;2;2;998,8556616;15;2;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;2379,2;1285,2;3664,401111
1;53;8;5;3;2;998,8556616;17;3;1;1;1;1;2;2;12;4;1;1;6;1;1;0;0;1;0;0;0;7887,54;2550;10437,54111
1;53;8;5;7;2;998,8556616;20;3;1;1;1;1;1;2;6;3;1;1;1;1;6;2;2;1;0;0;0;902,63;0;902,6312222
1;53;8;5;8;2;998,8556616;22;4;1;1;1;1;1;3;8;2;1;1;2;1;1;0;0;1;0;0;0;4278,75;886,88;5165,631222
1;53;8;5;9;2;998,8556616;26;3;1;1;1;1;1;2;8;3;1;1;3;1;1;0;0;1;0;0;0;8865,56;3,32;8868,881121
1;53;9;3;11;2;1357,964659;39;5;1;1;1;1;1;2;9;4;1;1;2;1;1;0;0;1;0;0;0;10798,1;883,84;11681,94122
1;53;9;3;3;2;1357,964659;52;1;1;1;2;1;2;2;7;1;1;1;2;1;1;0;0;1;0;0;0;11100;634,21;11734,21112
1;53;9;3;9;2;1357,964659;37;4;1;1;1;1;1;2;8;4;1;1;2;1;1;0;0;1;0;0;0;7143,4;2,6;7146,001122
1;53;10;7;5;2;3341,767653;34;5;1;1;1;1;1;2;8;3;1;1;1;1;1;0;0;1;0;0;0;1932,79;960,06;2892,851122
1;53;10;7;7;2;3341,767653;52;4;1;1;1;1;1;2;9;4;1;1;3;1;1;0;0;1;0;0;0;4390,83;1191;5581,831122
1;53;10;7;9;2;3341,767653;37;6;1;1;1;1;1;2;6;4;1;1;1;1;1;0;0;1;0;0;0;5673,78;955,89;6629,661112
1;53;11;5;10;2;978,52102;46;2;1;1;1;1;1;4;5;2;1;1;1;3;3;0;0;1;0;0;0;465;251,25;716,2512222
1;53;11;5;11;2;978,52102;47;10;1;1;1;1;1;2;12;7;1;1;3;2;1;0;0;2;0;0;0;4072,94;1000;5072,941222
1;53;11;5;12;2;978,52102;46;6;1;1;1;1;1;2;10;5;1;1;2;1;1;0;0;2;0;0;0;14550;1670;16220,00122
1;53;11;5;14;2;978,52102;48;5;1;1;1;1;1;2;15;4;1;1;6;2;1;0;0;1;0;0;0;4000;549,76;4549,761122
1;53;11;5;16;2;978,52102;48;3;1;1;1;1;1;2;20;3;1;1;6;3;1;0;0;1;0;0;0;2760,26;408;3168,261121
1;53;11;5;3;2;978,52102;41;8;1;3;1;1;2;2;15;6;1;1;7;1;1;0;0;1;0;0;0;11357;1931,33;13288,33112
1;53;11;5;6;2;978,52102;43;6;1;3;1;1;1;4;3;1;1;1;1;1;3;0;0;1;0;0;0;5494,12;250;5744,121222
1;53;12;3;10;2;678,6304089;48;2;1;1;1;1;2;2;5;2;1;1;2;1;6;3;1;1;0;0;0;460;0;460,0012122
1;53;12;3;11;2;678,6304089;47;4;1;1;1;1;7;2;11;4;1;1;3;1;1;0;0;1;0;0;0;1369,95;1380,13;2750,071112
1;53;12;3;13;2;678,6304089;50;3;1;1;1;1;2;2;10;3;1;1;2;1;2;0;0;1;0;0;0;7138,8;1094,27;8233,071122
1;53;12;3;14;2;678,6304089;49;3;1;1;1;1;1;2;5;2;1;1;1;1;4;0;0;1;0;0;0;2948,58;400,13;3348,712222
1;53;12;3;15;2;678,6304089;49;5;1;2;1;1;7;2;8;4;1;1;2;1;1;0;0;1;0;0;0;2101,18;939,34;3040,521222
1;53;12;3;16;2;678,6304089;50;4;1;1;1;1;2;3;11;4;1;1;4;1;1;0;0;1;0;0;0;9910,73;1895,49;11806,22122
